Frame,FrameTime(ms),ThreadName,SampleName,TotalTime(ms),SelfTime(ms),GCAlloc(bytes),CallCount
1002,1.265,Render Thread (),  Camera.Render,0.000,0.000,0,1
1002,1.265,Render Thread (),  ReflectionProbes.Update,0.000,0.000,0,1
1002,1.265,Render Thread (),  CustomRenderTextures.Update,0.000,0.000,0,1
1002,1.265,Render Thread (),  PlayerEndOfFrame,0.000,0.000,0,1
1002,1.265,Render Thread (),  AsyncUploadManager.AsyncResourceUploadAll,0.000,0.000,0,2
1002,1.265,Render Thread (),    AsyncUploadManager.ScheduleAsyncCommands,0.000,0.000,0,2
1002,1.265,Render Thread (),Gfx.WaitForGfxCommandsFromMainThread,0.435,0.001,0,10
1002,1.265,Render Thread (),  Semaphore.WaitForSignal,0.435,0.435,0,10
1002,1.265,DataDeserializer (Profiler),Semaphore.WaitForSignal,1.000,1.000,0,8
1002,1.265,DataDeserializer (Profiler),Profiler.ParseBlock,0.154,0.154,0,45
1002,1.265,DataDeserializer (Profiler),Profiler.SyncGlobalData,0.082,0.001,0,45
1002,1.265,DataDeserializer (Profiler),  WaitForJobGroupID,0.082,0.001,0,1
1002,1.265,DataDeserializer (Profiler),    Profiler.ParseThreadData,0.081,0.071,0,1
1002,1.265,DataDeserializer (Profiler),      Profiler.SortThreadMetadata,0.009,0.009,0,49
1002,1.265,DataDeserializer (Profiler),    Find dependency chain,0.000,0.000,0,1
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.263,1.263,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.263,1.263,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,EnlightenWorker (Other Threads),Semaphore.WaitForSignal,1.264,1.264,0,4
1002,1.265,Worker 0 (Job),Idle,1.262,1.262,0,5
1002,1.265,Worker 0 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 0 (CloudJob),Idle,1.265,1.265,0,1
1002,1.265,Worker 1 (Job),Idle,1.213,1.213,0,11
1002,1.265,Worker 1 (Job),EngineJob,0.010,0.004,0,16
1002,1.265,Worker 1 (Job),  WaitForJobGroupID,0.003,0.003,0,1
1002,1.265,Worker 1 (Job),    EngineJob,0.001,0.000,0,1
1002,1.265,Worker 1 (Job),      ComputeShadowSplitMasks,0.001,0.001,0,1
1002,1.265,Worker 1 (Job),    Find dependency chain,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),  RenderLoop.Prepare,0.001,0.000,0,2
1002,1.265,Worker 1 (Job),    RenderLoop.Prepare,0.001,0.001,0,2
1002,1.265,Worker 1 (Job),  Shadows.CullShadowCastersDirectional,0.001,0.000,0,1
1002,1.265,Worker 1 (Job),    Shadows.CullShadowCastersDirectionalDetail,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),    Shadows.CullShadowCastersWithoutUmbra,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),  Shadows.SplitAndSortCasters,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),    Shadows.Sort,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),  PrepareSceneNodesJob,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),TileRangeExpansionJob (Burst),0.007,0.007,0,1
1002,1.265,Worker 1 (Job),Shadows.CombineDirectionalShadowCasterCullignIndexListsAndDestroy,0.000,0.000,0,1
1002,1.265,Worker 1 (Job),  CombineJobResults,0.000,0.000,0,1
1002,1.265,Worker 1 (Background Job),Idle,1.196,1.196,0,2
1002,1.265,Worker 1 (Background Job),EngineJob,0.068,0.000,0,1
1002,1.265,Worker 1 (Background Job),  ProfilerHistory.ReleaseFrame,0.068,0.011,0,1
1002,1.265,Worker 1 (Background Job),    ProfilerFrameData.DeleteThreadData,0.056,0.056,0,130
1002,1.265,Worker 1 (Background Job),    ProfilerFrameData.DeleteAudioStats,0.000,0.000,0,1
1002,1.265,Worker 1 (Background Job),    ProfilerFrameData.DeleteUIStats,0.000,0.000,0,1
1002,1.265,Worker 1 (Background Job),    ProfilerFrameData.ReleaseCollection,0.000,0.000,0,1
1002,1.265,Worker 10 (Job),Idle,1.263,1.263,0,4
1002,1.265,Worker 10 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 11 (Job),Idle,1.261,1.261,0,4
1002,1.265,Worker 11 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 12 (Job),Idle,1.261,1.261,0,4
1002,1.265,Worker 12 (Job),EngineJob,0.000,0.000,0,1
1002,1.265,Worker 12 (Job),  Shadows.SplitAndSortCasters,0.000,0.000,0,1
1002,1.265,Worker 12 (Job),    Shadows.Sort,0.000,0.000,0,1
1002,1.265,Worker 12 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 13 (Job),Idle,1.261,1.261,0,4
1002,1.265,Worker 13 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 14 (Job),Idle,1.256,1.256,0,4
1002,1.265,Worker 14 (Job),EngineJob,0.003,0.000,0,2
1002,1.265,Worker 14 (Job),  ExecuteRenderQueueJob,0.003,0.003,0,1
1002,1.265,Worker 14 (Job),CombineJobResults,0.000,0.000,0,1
1002,1.265,Worker 14 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 15 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 2 (Job),Idle,1.146,1.146,0,27
1002,1.265,Worker 2 (Job),Profiler.ParseThreadData,0.084,0.082,0,28
1002,1.265,Worker 2 (Job),  Profiler.DerializeStats,0.001,0.001,0,1
1002,1.265,Worker 2 (Job),EngineJob,0.007,0.001,0,8
1002,1.265,Worker 2 (Job),  Shadows.ExtractCasters,0.003,0.003,0,1
1002,1.265,Worker 2 (Job),  RenderLoop.Prepare,0.002,0.000,0,1
1002,1.265,Worker 2 (Job),    RenderLoop.Prepare,0.001,0.001,0,1
1002,1.265,Worker 2 (Job),  PrepareSceneNodesSetUp,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),  Shadows.CullShadowCastersDirectional,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),    Shadows.CullShadowCastersWithoutUmbra,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),    Shadows.CullShadowCastersDirectionalDetail,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),  Shadows.CombineLocalShadowCasterBoundsAndDestroyJob,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),Shadows.CombineDirectionalShadowCasterCullignIndexListsAndDestroy,0.000,0.000,0,1
1002,1.265,Worker 2 (Job),  CombineJobResults,0.000,0.000,0,1
1002,1.265,Worker 2 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 3 (Job),Idle,1.210,1.210,0,19
1002,1.265,Worker 3 (Job),EngineJob,0.013,0.002,0,6
1002,1.265,Worker 3 (Job),  RenderLoop.Prepare,0.007,0.000,0,1
1002,1.265,Worker 3 (Job),    RenderLoop.Prepare,0.007,0.007,0,1
1002,1.265,Worker 3 (Job),  PrepareSceneNodesSetUp,0.002,0.002,0,2
1002,1.265,Worker 3 (Job),  RenderLoop.Sort,0.001,0.001,0,1
1002,1.265,Worker 3 (Job),  ComputeShadowSplitMasks,0.001,0.001,0,1
1002,1.265,Worker 3 (Job),  AddLocalLights,0.001,0.000,0,1
1002,1.265,Worker 3 (Job),    FindLocalShadowCastingLights,0.000,0.000,0,1
1002,1.265,Worker 3 (Job),      FindShadowCastingLights,0.000,0.000,0,1
1002,1.265,Worker 3 (Job),    AddActiveLocalLights,0.000,0.000,0,1
1002,1.265,Worker 3 (Job),  Shadows.SplitAndSortCasters,0.000,0.000,0,1
1002,1.265,Worker 3 (Job),    Shadows.Sort,0.000,0.000,0,1
1002,1.265,Worker 3 (Job),Profiler.ParseThreadData,0.012,0.012,0,6
1002,1.265,Worker 3 (Job),TileRangeExpansionJob (Burst),0.005,0.005,0,1
1002,1.265,Worker 3 (Job),ZBinningJob (Burst),0.002,0.002,0,1
1002,1.265,Worker 3 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 4 (Job),Idle,1.225,1.225,0,15
1002,1.265,Worker 4 (Job),Profiler.ParseThreadData,0.010,0.010,0,7
1002,1.265,Worker 4 (Job),EngineJob,0.005,0.002,0,5
1002,1.265,Worker 4 (Job),  RenderLoop.Prepare,0.002,0.000,0,1
1002,1.265,Worker 4 (Job),    RenderLoop.Prepare,0.002,0.002,0,1
1002,1.265,Worker 4 (Job),  RenderLoop.Sort,0.001,0.001,0,1
1002,1.265,Worker 4 (Job),  PrepareSceneNodesJob,0.000,0.000,0,1
1002,1.265,Worker 4 (Job),  PrepareSceneNodesSetUp,0.000,0.000,0,3
1002,1.265,Worker 4 (Job),ZBinningJob (Burst),0.003,0.003,0,1
1002,1.265,Worker 4 (Job),NativeArrayDisposeJob,0.002,0.001,0,1
1002,1.265,Worker 4 (Job),  UnityEngine.CoreModule.dll!::ExecuteJobFunction.Invoke() [Invoke],0.001,0.001,0,1
1002,1.265,Worker 4 (Job),TileRangeExpansionJob (Burst),0.002,0.002,0,1
1002,1.265,Worker 4 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 5 (Job),Idle,1.246,1.246,0,12
1002,1.265,Worker 5 (Job),TileRangeExpansionJob (Burst),0.005,0.005,0,1
1002,1.265,Worker 5 (Job),ZBinningJob (Burst),0.001,0.001,0,1
1002,1.265,Worker 5 (Job),EngineJob,0.001,0.000,0,1
1002,1.265,Worker 5 (Job),  PrepareSceneNodesCombineJob,0.001,0.001,0,1
1002,1.265,Worker 5 (Job),Profiler.ParseThreadData,0.000,0.000,0,1
1002,1.265,Worker 5 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 6 (Job),Idle,1.249,1.249,0,8
1002,1.265,Worker 6 (Job),TileRangeExpansionJob (Burst),0.004,0.004,0,1
1002,1.265,Worker 6 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 7 (Job),Idle,1.238,1.238,0,7
1002,1.265,Worker 7 (Job),NativeArrayDisposeJob,0.015,0.004,0,1
1002,1.265,Worker 7 (Job),  UnityEngine.CoreModule.dll!::ExecuteJobFunction.Invoke() [Invoke],0.011,0.011,0,1
1002,1.265,Worker 7 (Job),TileRangeExpansionJob (Burst),0.003,0.003,0,1
1002,1.265,Worker 7 (Job),EngineJob,0.000,0.000,0,1
1002,1.265,Worker 7 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 8 (Job),Idle,1.260,1.260,0,5
1002,1.265,Worker 8 (Job),Profiler.ParseThreadData,0.001,0.001,0,2
1002,1.265,Worker 8 (Background Job),Idle,1.265,1.265,0,1
1002,1.265,Worker 9 (Job),Idle,1.262,1.262,0,4
1002,1.265,Worker 9 (Background Job),Idle,1.265,1.265,0,1
1003,1.362,Main Thread (),EditorLoop,0.637,0.637,0,4
1003,1.362,Main Thread (),PlayerLoop,0.587,0.000,0,3
1003,1.362,Main Thread (),  RenderPlayModeViewCameras,0.538,0.003,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke],0.525,0.004,0,1
1003,1.362,Main Thread (),      Inl_UniversalRenderTotal,0.521,0.004,0,1
1003,1.362,Main Thread (),        Inl_RenderCameraStack,0.516,0.015,0,1
1003,1.362,Main Thread (),          Inl_UniversalRenderPipeline.RenderSingleCameraInternal: Main Camera,0.371,0.022,0,1
1003,1.362,Main Thread (),          Inl_ScriptableRenderContext.Submit,0.108,0.007,0,1
1003,1.362,Main Thread (),          Inl_UpdateVolumeFramework,0.007,0.001,0,1
1003,1.362,Main Thread (),          Inl_UniversalRenderPipeline.InitializeAdditionalCameraData,0.006,0.006,0,1
1003,1.362,Main Thread (),          Inl_UniversalRenderPipeline.CreateCameraData,0.005,0.003,0,1
1003,1.362,Main Thread (),          Inl_RenderPipeline.EndCameraRendering,0.004,0.001,0,1
1003,1.362,Main Thread (),          Inl_RenderPipeline.BeginCameraRendering,0.000,0.000,0,1
1003,1.362,Main Thread (),        Inl_UniversalRenderPipeline.SetupPerFrameShaderConstants,0.001,0.001,0,1
1003,1.362,Main Thread (),        Inl_RenderPipeline.EndContextRendering,0.000,0.000,0,1
1003,1.362,Main Thread (),        Inl_RenderPipeline.BeginContextRendering,0.000,0.000,0,1
1003,1.362,Main Thread (),    DestroyCullResults,0.007,0.001,0,1
1003,1.362,Main Thread (),      RenderLoop.CleanupNodeQueue,0.006,0.006,0,2
1003,1.362,Main Thread (),    PlayerEndOfFrame,0.002,0.000,0,1
1003,1.362,Main Thread (),      Profiler.ScreenshotUpdate,0.002,0.002,0,1
1003,1.362,Main Thread (),        Profiler.FrameMetadata,0.000,0.000,0,1
1003,1.362,Main Thread (),      CoroutinesDelayedCalls,0.000,0.000,0,1
1003,1.362,Main Thread (),      FrameEvents.XREndFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),    FrameEvents.OnBeforeRenderCallback,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    FrameEvents.NewInputBeforeRenderUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    beforeCameraRender.Invoke,0.000,0.000,0,1
1003,1.362,Main Thread (),    Gfx.EndAsyncJobFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),      WaitForRenderJobs,0.000,0.000,0,1
1003,1.362,Main Thread (),    Camera.Render,0.000,0.000,0,1
1003,1.362,Main Thread (),    FrameEvents.XRBeginFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),    UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0.000,0.000,0,1
1003,1.362,Main Thread (),  UpdateScene,0.048,0.007,0,1
1003,1.362,Main Thread (),    EarlyUpdate.PollPlayerConnection,0.005,0.000,0,1
1003,1.362,Main Thread (),      PlayerConnection.Poll,0.005,0.000,0,1
1003,1.362,Main Thread (),        EditorConnection.PollAllCustomMessages,0.004,0.004,0,1
1003,1.362,Main Thread (),        EditorConnection.CheckForIncomingConnections,0.001,0.001,0,1
1003,1.362,Main Thread (),        GeneralConnection.Poll,0.000,0.000,0,1
1003,1.362,Main Thread (),          Connections.Process,0.000,0.000,0,1
1003,1.362,Main Thread (),          Connections.Poll,0.000,0.000,0,1
1003,1.362,Main Thread (),        EditorConnection.RefreshObservablePlayerList,0.000,0.000,0,1
1003,1.362,Main Thread (),    UnityEngine.IMGUIModule.dll!UnityEngine::GUIUtility.SetSkin() [Invoke],0.004,0.002,0,1
1003,1.362,Main Thread (),      EditorResources.Load,0.003,0.001,0,1
1003,1.362,Main Thread (),        AssetDatabase.GetAssetPathToGUIDV2,0.002,0.002,0,2
1003,1.362,Main Thread (),    PostLateUpdate.UpdateAudio,0.004,0.000,0,1
1003,1.362,Main Thread (),      AudioManager.Update,0.003,0.002,0,1
1003,1.362,Main Thread (),        Audio.FMODSystemUpdate,0.001,0.000,0,1
1003,1.362,Main Thread (),          Audibility computation,0.001,0.001,0,1
1003,1.362,Main Thread (),      SoundManager.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),    Update.ScriptRunBehaviourUpdate,0.003,0.000,0,1
1003,1.362,Main Thread (),      BehaviourUpdate,0.003,0.001,0,1
1003,1.362,Main Thread (),        Assembly-CSharp.dll!::OrbitCamera.Update() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),        Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::Volume.Update() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),    PreUpdate.NewInputUpdate,0.003,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke],0.001,0.000,0,1
1003,1.362,Main Thread (),        InputUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.EndGraphicsJobsAfterScriptUpdate,0.002,0.000,0,1
1003,1.362,Main Thread (),      EndGraphicsJobs,0.002,0.000,0,1
1003,1.362,Main Thread (),        Gfx.EndAsyncJobFrame,0.002,0.000,0,1
1003,1.362,Main Thread (),          WaitForRenderJobs,0.002,0.002,0,1
1003,1.362,Main Thread (),    PreLateUpdate.UIElementsUpdatePanels,0.002,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.UIElementsModule.dll!UnityEngine.UIElements::UIElementsRuntimeUtilityNative.UpdatePanels() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),        UIElements.PreUpdatePanelRenderers,0.000,0.000,0,1
1003,1.362,Main Thread (),        UIElements.CollectLayoutNodes,0.000,0.000,0,1
1003,1.362,Main Thread (),        UIR.Free,0.000,0.000,0,1
1003,1.362,Main Thread (),    TimeUpdate.WaitForLastPresentationAndUpdateTime,0.002,0.001,0,1
1003,1.362,Main Thread (),      GarbageCollector.CollectIncremental,0.001,0.001,0,1
1003,1.362,Main Thread (),      TimeManager.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.ParticleSystemBeginUpdateAll,0.001,0.000,0,1
1003,1.362,Main Thread (),      ParticleSystem.Update,0.001,0.001,0,1
1003,1.362,Main Thread (),        PrepareUpdateRendererBoundingVolumes,0.000,0.000,0,1
1003,1.362,Main Thread (),        FinalizeUpdateRendererBoundingVolumes,0.000,0.000,0,1
1003,1.362,Main Thread (),        TransformChangeSystem,0.000,0.000,0,1
1003,1.362,Main Thread (),        ParticleSystem.WaitForPreviousRenderingToFinish,0.000,0.000,0,1
1003,1.362,Main Thread (),        UpdateRendererBoundingVolumes,0.000,0.000,0,1
1003,1.362,Main Thread (),        ParticleSystem.EndUpdateAll,0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.ProcessRemoteInput,0.001,0.000,0,1
1003,1.362,Main Thread (),      ProcessRemoteInput,0.001,0.001,0,1
1003,1.362,Main Thread (),        Send messages,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.MemoryFrameMaintenance,0.001,0.001,0,1
1003,1.362,Main Thread (),    Update.ScriptRunDelayedTasks,0.001,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),    EarlyUpdate.InsightsUpdate,0.001,0.001,0,1
1003,1.362,Main Thread (),    InputSystemPlayerLoopRunnerInitializationSystem,0.001,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.CoreModule.dll!::UpdateFunction.Invoke() [Invoke],0.001,0.001,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke],0.001,0.000,0,1
1003,1.362,Main Thread (),      ReflectionProbes.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.PlayerUpdateCanvases,0.001,0.000,0,1
1003,1.362,Main Thread (),      UIEvents.WillRenderCanvases,0.000,0.000,0,1
1003,1.362,Main Thread (),        UGUI.Rendering.UpdateBatches,0.000,0.000,0,1
1003,1.362,Main Thread (),          UnityEngine.UIModule.dll!UnityEngine::Canvas.SendPreWillRenderCanvases() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),          UnityEngine.UIModule.dll!UnityEngine::Canvas.SendWillRenderCanvases() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),      UIEvents.AlignCanvasRectTransformWithCamera,0.000,0.000,0,1
1003,1.362,Main Thread (),      UIEvents.UpdateCanvasRectTransform,0.000,0.000,0,1
1003,1.362,Main Thread (),    Initialization.DirectorSampleTime,0.001,0.000,0,1
1003,1.362,Main Thread (),      Director.SampleTime,0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.PlayerCleanupCachedData,0.000,0.000,0,1
1003,1.362,Main Thread (),      Cleanup Unused Cached Data,0.000,0.000,0,1
1003,1.362,Main Thread (),        PlayerCleanupCachedData,0.000,0.000,0,1
1003,1.362,Main Thread (),          CleanUp.TextRenderingGarbageCollect,0.000,0.000,0,1
1003,1.362,Main Thread (),          RenderTexture.GarbageCollectTemporary,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.UpdateAllRenderers,0.000,0.000,0,1
1003,1.362,Main Thread (),      Renderers.OncePerFrameUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),        SkinnedMeshOncePerFrameUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      Update Lights,0.000,0.000,0,1
1003,1.362,Main Thread (),        TransformChangeSystem,0.000,0.000,0,1
1003,1.362,Main Thread (),      PrepareUpdateRendererBoundingVolumes,0.000,0.000,0,1
1003,1.362,Main Thread (),      ParticleSystem.EndUpdateAll,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.PhysicsCore2DUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      PhysicsCore2D.PhysicsWorld.ProcessTransformWriteTweens,0.000,0.000,0,1
1003,1.362,Main Thread (),        PhysicsCore2D.PhysicsWorld.WriteTransformTweens,0.000,0.000,0,1
1003,1.362,Main Thread (),    Initialization.AsyncUploadTimeSlicedUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.ExecuteMainThreadJobs,0.000,0.000,0,1
1003,1.362,Main Thread (),      JobDebuggerFrameMaintenance,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.AccessibilityUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_Update() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.WindUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      SpeedTreeWindManager.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),        SpeedTreeWindManager.UpdateGlobalAndLocalWinds,0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.AnalyticsCoreStatsUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.UpdatePreloading,0.000,0.000,0,1
1003,1.362,Main Thread (),      Loading.UpdatePreloading,0.000,0.000,0,1
1003,1.362,Main Thread (),        UpdatePreloading,0.000,0.000,0,1
1003,1.362,Main Thread (),          Application.Integrate Assets in Background,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.UpdateCustomRenderTextures,0.000,0.000,0,1
1003,1.362,Main Thread (),      CustomRenderTextures.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.AIUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.AIModule.dll!UnityEngine.AI::NavMesh.Internal_CallOnNavMeshPreUpdate() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.PhysicsCore2DEarlyUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      PhysicsCore2D.DrawWorld.UpdateLifetimes,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.ConstraintManagerUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      ConstraintManager::Update,0.000,0.000,0,1
1003,1.362,Main Thread (),        ConstraintManager::Update::JobSetup,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.PhysicsSkinnedClothBeginUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      ClothManager.LateUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),        ClothScene.Update,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.ScriptRunBehaviourLateUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      LateBehaviourUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreLateUpdate.Physics2DLateUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      Physics2D.CollectProfileInfo,0.000,0.000,0,1
1003,1.362,Main Thread (),    Update.DirectorUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      Director.PrepareFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),      Director.ProcessFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.InputForUIUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.PhysicsUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      Physics.Interpolation,0.000,0.000,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.AccessibilityLateUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),      UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_LateUpdate() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    PreUpdate.Physics2DUpdate,0.000,0.000,0,1
1003,1.362,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke],0.000,0.000,0,1
1003,1.362,Main Thread (),    EarlyUpdate.ClearLines,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.ShaderHandleErrors,0.000,0.000,0,1
1003,1.362,Main Thread (),    PostLateUpdate.DirectorRenderImage,0.000,0.000,0,1
1003,1.362,Main Thread (),      Director.PrepareFrame,0.000,0.000,0,1
1003,1.362,Main Thread (),      Director.ProcessFrame,0.000,0.000,0,1
